"STATION","NAME","DATE","TAVG"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2022-12-10","55"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2022-12-11","51"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2022-12-12","58"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2022-12-13","62"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2022-12-14","50"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2022-12-15","41"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2022-12-16","39"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2022-12-17","38"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2022-12-18","42"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2022-12-19","52"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2022-12-20","42"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2022-12-21","41"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2022-12-22","31"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2022-12-23","15"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2022-12-24","25"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2022-12-25","33"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2022-12-26","44"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2022-12-27","43"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2022-12-28","57"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2022-12-29","60"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2022-12-30","48"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2022-12-31","52"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2023-01-01","62"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2023-01-02","65"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2023-01-03","54"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2023-01-04","53"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2023-01-05","46"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2023-01-06","57"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2023-01-07","56"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2023-01-08","47"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2023-01-09","57"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2023-01-10","63"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2023-01-11","67"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2023-01-12","55"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2023-01-13","45"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2023-01-14","51"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2023-01-15","58"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2023-01-16","64"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2023-01-17","60"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2023-01-18","60"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2023-01-19","51"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2023-01-20","51"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2023-01-21","52"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2023-01-22","44"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2023-01-23","42"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2023-01-24","42"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2023-01-25","38"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2023-01-26","39"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2023-01-27","43"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2023-01-28","51"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2023-01-29","43"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2023-01-30","24"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2023-01-31","23"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2023-02-01","27"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2023-02-02","32"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2023-02-03","37"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2023-02-04","44"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2023-02-05","54"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2023-02-06","63"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2023-02-07","54"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2023-02-08","43"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2023-02-09","47"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2023-02-10","43"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2023-02-11","38"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2023-02-12","49"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2023-02-13","53"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2023-02-14","58"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2023-02-15","61"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2023-02-16","43"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2023-02-17","35"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2023-02-18","41"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2023-02-19","52"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2023-02-20","65"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2023-02-21","70"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2023-02-22","69"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2023-02-23","56"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2023-02-24","38"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2023-02-25","39"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2023-02-26","58"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2023-02-27","62"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2023-02-28","63"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2023-03-01","62"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2023-03-02","59"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2023-03-03","52"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2023-03-04","58"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2023-03-05","65"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2023-03-06","70"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2023-03-07","66"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2023-03-08","50"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2023-03-09","49"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2023-03-10","53"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2023-03-11","70"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2023-03-12","60"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2023-03-13","50"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2023-03-14","47"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2023-03-15","56"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2023-03-16","70"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2023-03-17","44"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2023-03-18","45"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2023-03-19","44"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2023-03-20","49"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2023-03-21","61"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2023-03-22","71"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2023-03-23","73"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2023-03-24","66"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2023-03-25","63"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2023-03-26","56"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2023-03-27","53"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2023-03-28","52"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2023-03-29","54"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2023-03-30","64"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2023-03-31","72"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2023-04-01","60"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2023-04-02","68"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2023-04-03","73"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2023-04-04","78"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2023-04-05","63"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2023-04-06","53"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2023-04-07","54"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2023-04-08","60"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2023-04-09","64"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2023-04-10","67"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2023-04-11","65"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2023-04-12","67"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2023-04-13","69"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2023-04-14","75"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2023-04-15","71"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2023-04-16","60"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2023-04-17","63"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2023-04-18","73"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2023-04-19","78"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2023-04-20","73"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2023-04-21","63"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2023-04-22","63"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2023-04-23","48"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2023-04-24","53"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2023-04-25","65"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2023-04-26","70"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2023-04-27","62"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2023-04-28","64"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2023-04-29","58"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2023-04-30","71"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2023-05-01","69"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2023-05-02","69"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2023-05-03","74"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2023-05-04","75"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2023-05-05","79"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2023-05-06","81"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2023-05-07","75"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2023-05-08","76"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2023-05-09","76"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2023-05-10","72"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2023-05-11","77"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2023-05-12","81"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2023-05-13","67"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2023-05-14","68"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2023-05-15","71"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2023-05-16","72"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2023-05-17","74"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2023-05-18","76"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2023-05-19","77"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2023-05-20","69"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2023-05-21","69"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2023-05-22","71"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2023-05-23","73"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2023-05-24","70"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2023-05-25","72"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2023-05-26","71"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2023-05-27","71"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2023-05-28","71"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2023-05-29","73"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2023-05-30","74"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2023-05-31","76"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2023-06-01","75"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2023-06-02","74"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2023-06-03","69"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2023-06-04","72"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2023-06-05","69"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2023-06-06","72"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2023-06-07","75"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2023-06-08","75"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2023-06-09","81"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2023-06-10","84"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2023-06-11","82"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2023-06-12","75"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2023-06-13","74"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2023-06-14","78"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2023-06-15","82"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2023-06-16","78"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2023-06-17","81"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2023-06-18","82"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2023-06-19","86"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2023-06-20","93"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2023-06-21","90"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2023-06-22","83"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2023-06-23","84"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2023-06-24","87"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2023-06-25","91"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2023-06-26","90"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2023-06-27","92"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2023-06-28","91"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2023-06-29","89"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2023-06-30","85"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2023-07-01","75"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2023-07-02","77"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2023-07-03","83"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2023-07-04","83"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2023-07-05","85"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2023-07-06","83"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2023-07-07","82"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2023-07-08","84"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2023-07-09","86"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2023-07-10","86"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2023-07-11","87"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2023-07-12","92"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2023-07-13","93"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2023-07-14","92"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2023-07-15","90"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2023-07-16","87"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2023-07-17","91"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2023-07-18","93"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2023-07-19","93"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2023-07-20","91"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2023-07-21","88"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2023-07-22","85"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2023-07-23","86"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2023-07-24","90"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2023-07-25","91"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2023-07-26","88"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2023-07-27","89"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2023-07-28","89"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2023-07-29","89"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2023-07-30","89"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2023-07-31","90"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2023-08-01","92"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2023-08-02","91"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2023-08-03","91"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2023-08-04","93"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2023-08-05","94"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2023-08-06","94"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2023-08-07","93"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2023-08-08","94"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2023-08-09","94"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2023-08-10","91"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2023-08-11","92"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2023-08-12","94"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2023-08-13","93"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2023-08-14","89"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2023-08-15","83"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2023-08-16","86"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2023-08-17","93"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2023-08-18","93"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2023-08-19","91"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2023-08-20","92"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2023-08-21","94"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2023-08-22","91"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2023-08-23","88"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2023-08-24","89"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2023-08-25","91"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2023-08-26","92"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2023-08-27","83"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2023-08-28","85"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2023-08-29","82"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2023-08-30","85"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2023-08-31","86"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2023-09-01","88"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2023-09-02","89"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2023-09-03","89"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2023-09-04","90"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2023-09-05","92"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2023-09-06","90"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2023-09-07","90"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2023-09-08","93"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2023-09-09","90"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2023-09-10","87"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2023-09-11","82"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2023-09-12","72"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2023-09-13","70"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2023-09-14","73"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2023-09-15","77"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2023-09-16","76"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2023-09-17","76"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2023-09-18","77"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2023-09-19","82"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2023-09-20","85"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2023-09-21","82"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2023-09-22","84"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2023-09-23","88"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2023-09-24","87"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2023-09-25","82"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2023-09-26","79"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2023-09-27","80"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2023-09-28","80"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2023-09-29","82"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2023-09-30","81"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2023-10-01","81"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2023-10-02","79"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2023-10-03","79"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2023-10-04","82"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2023-10-05","73"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2023-10-06","71"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2023-10-07","64"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2023-10-08","64"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2023-10-09","72"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2023-10-10","73"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2023-10-11","74"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2023-10-12","77"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2023-10-13","72"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2023-10-14","60"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2023-10-15","57"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2023-10-16","55"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2023-10-17","61"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2023-10-18","71"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2023-10-19","70"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2023-10-20","73"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2023-10-21","75"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2023-10-22","76"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2023-10-23","75"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2023-10-24","72"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2023-10-25","70"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2023-10-26","70"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2023-10-27","70"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2023-10-28","58"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2023-10-29","44"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2023-10-30","39"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2023-10-31","43"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2023-11-01","45"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2023-11-02","51"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2023-11-03","58"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2023-11-04","66"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2023-11-05","65"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2023-11-06","73"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2023-11-07","75"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2023-11-08","77"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2023-11-09","61"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2023-11-10","52"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2023-11-11","57"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2023-11-12","54"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2023-11-13","56"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2023-11-14","56"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2023-11-15","57"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2023-11-16","59"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2023-11-17","59"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2023-11-18","56"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2023-11-19","58"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2023-11-20","61"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2023-11-21","54"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2023-11-22","46"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2023-11-23","51"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2023-11-24","51"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2023-11-25","50"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2023-11-26","44"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2023-11-27","40"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2023-11-28","50"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2023-11-29","50"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2023-11-30","61"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2023-12-01","51"
"USW00013962","ABILENE REGIONAL AIRPORT, TX US","2023-12-02","57"
